text,label_meaning
还有的观众说：中国是友好，才到日本举行展览会的。,3
中国赫鲁晓夫欺骗群众，竟然颠倒黑白地说：“有了百分之七十有三匹马的农户，将来才好搞集体农庄。,3
残暴的华让使才亨松的妻子永远忘记自己的丈夫，又吩咐在他脸上乱砍。,3
新制度经济学认为制度创新是使市场经济更有效地运行，只有在制度创新的收益大于创新成本时，制度创新才会进行。,3
改变这种情况，武汉市人民委员会才决定在全市范围内深入开展“爱国卫生运动月”的活动，并且逐步使卫生工作经常化。,3
美国有垄断资本，所以才发生了黑名单和把好莱坞的十个进步电影工作者，关到监牢里去。,3
中国人民消灭帝国主义、封建主义和官僚资本主义在中国的统治，花了一百多年时间，死了大概几千万人之多，才取得一九四九年的胜利。,3
任何艺术使人感到单调总是不好的，人们正是丰富精神生活才去看电影的。,3
天刚亮，姐妹俩啃块饼，喝点开水就上路了，中午，能多收货，就边走边吃点干粮，常常到天黑了才回家。,3
进一步深入表现军民关系，影片又追溯到三年前军民团结抗日的战斗情景：高营长奋勇杀敌不幸负伤，是赵大娘和玉敏热心照料和精心护理，才使他伤口痊愈，重返前线。,3
他说，正是向阿尔及利亚人民和领导人通报柬埔寨战场上的形势和加强两国人民之间的战斗团结和兄弟般的友谊，柬埔寨民族统一阵线和王国民族团结政府代表团才不远万里来到阿尔及利亚进行访问。,3
某地建一座大桥，盖了120多个章，跑断腿，磨破嘴，东找人，西找门，结果还是拖了一年多才办成。,3
朝鲜人民军某部模范战斗员白云日气愤地说：“美国的海空军毁坏了我们祖国许多城市和乡村，我们使我国的问题能够和平解决才主张谈判停战，可是美方代表们却吹起什么海空军优势了，这简直是以为我朝鲜人民可欺！,3
去年后半年，清花车间的夜班工人省事，没有除去杂质，就直接把棉花放到开花机里，结果由于棉花里混进一块铁片，把开花机打坏了，用了三、四天的时间才修好。,3
季慕卿兄弟在国民党反动统治时期，鉴于物价一天数涨，伪币不断贬值，稳当地把从工人血汗劳动中榨取的钱留给后代，才买了这一大批黄金。,3
安德斯说，保证质量，国家对树种的交易有严格的限制，只有林协等专业机构才可以出售树种，出售树种时还必须保证其成活率。,3
正是这个目的，所以梭发那·富马亲王才呼吁老挝各有关方面举行会谈，使老挝人能够自行解决老挝的内部事务。,3
五个月也不干，我们是青年军，我们本是抗日才从军的，不是为打内战来的，照理早就该复员回家了！,3
适时完成秋种任务，广大社员冒雨抢种，有些地方连种四次才做到苗全苗齐。,3
工作，他在老父亲临终前才回去看一眼，办完事后，又连夜赶回县城。,3
学了《一切工作都是革命》这篇社论后，才初步认识到产生错误思想的原因，是由于过去自己没有把通讯员工作同国家的和世界的革命事业联系起来，没有同长远的革命目标联系起来。,3
河南省密县大隗供销社贫下中农管理农村商业委员会教育子女是巩固无产阶级专政教育子女是巩固无产阶级专政解放军某部家属　郎元臣把教育孩子当作国家大事我有三个孩子，大孩子小莉十岁，小的才四岁。,3
周扬在一九六一年公开提出的“广泛团结”的口号，正是在整个文艺界“更大胆”、“更放手”地去为中国赫鲁晓夫“招致”反党反社会主义的“有志之士”、“有用之才”，充当其复辟资本主义的马前卒。,3
珍重是纪念，纪念是将来，似乎正是从这一点上，才为过去、现在和将来的血汗付出寻求到一条值得珍重的途径。,3
保证职工工资，全系统人均交2000元风险抵押金，开展多种经营，才勉强过得去。,3
正是匈牙利劳动人民的利益，从而也是整个社会主义阵营的利益，苏联才向匈牙利提供全面的经济援助和其他援助。,3
四人帮”否定十七年，利用他们控制的舆论工具，歪曲历史，硬把合作医疗、赤脚医生说成是在文化大革命中才产生的。,3
过去从一个时代到另一个时代需要几世纪的时间，而现在自从天空按照苏联人民的意志出现了第一个明亮的卫星以来才一年多点时间，就在星际飞行中已完成了第二个重大的步骤了。,3
然而，西德军国主义者并不单纯是给自己的伙伴效劳才参加大西洋公约的。,3
我说过：“我不是做作家才写小说，是过去的生活逼着我拿起笔来。,3
大概也许是不被“淘汰”，或是别的，我们才会看到某些以前是很严肃的作家，也时不时地有了“不俗”的表现，也要抢它一个“卖点”。,3
去年双抢时，姜庆雅同学让大伙更好地休息，她象姐姐爱护妹妹一样，每天起早把饭烧好，才叫我们起床吃饭。,3
实现香港的平稳过渡和政权的顺利交接，避免出现立法真空，特区筹委会才不得不设立临时立法会。,3
由于以美帝国主义者为首的侵略集团不愿意就裁军和不继续核试验问题达成协议，反而进行备战和核试验，苏联保卫世界和平和粉碎帝国主义者发动战争的阴谋，才决定恢复核试验。,3
我们的共产党员，不正是因为看透了资本主义的腐朽本质，争取共产主义的美妙将来，才参加共产党吗？,3
工作，刘世钰每天早晨提前进厂，晚上很晚才回家，很少有节假日。,3
在文化大革命中开始印制毛主席著作的肇源县印刷厂，工人们赶印革命宝书，紧张地劳动了一天，深夜才回家休息。,3
选择适当的营地，团长石银才、政委刘恒泰又亲自和先遣组的同志一起翻山越岭，认真进行调查，提出了第三个方案：把机关营房盖在山头上，不占群众一分地。,3
弥补赤字，减少现钞发行，有计划地回笼货币，使一五○年全国的物价，达到逐渐稳定的程度，以开始保证各阶层人民的安全定生活和工商业的正常发展，才决定发行人民胜利折实公债。,3
以前我去北京，是求政策，求贷款，去的是计委和物资等专业部门，现在也常跑北京，是去求人才、求信息，去的是科委、大专院校、科研机构。,3
仅仅升迁才做事的官员，是“功利的实用主义”一种典型表现。,3
使更多的人看到《新华日报》，不管路多远，多难走，也不管是大热天还是刮风下雨，经常是天不亮就出发，到天黑才回来，一天要走好几十里路。,3
到十月开董事会的时候，招待外地资方代表，同时也想在一个思想不受约束的情况下，共同解决一些复杂问题，我们和私方副厂长一起生活了两天，这才使他们感到：“公方看得起我们，这是头一次无话不讲的会议。,3
向日本人民说明苏联把北方领土变成了军事基地的真相，揭开“被掩盖着的严重的实情”，这几家报纸才不得不在“困难的条件下，在离开北海道二十至三十公里的高空从侧面进行了拍照”。,3
可抢时间，保证内燃机车能够顺利出厂，他日夜加班工作在机车旁，直到顺利完成所负责的各种管道的修理和制作任务才回家。,3
不让敌人把手榴弹推出来，我握着手榴弹停顿了两秒才塞进暗堡。,3
保障这些权利，所以才在人民中间成立政府。,3
当年我是不受压迫和剥削才参加革命的，我的职务是党和人民给的，我能利用职权为亲戚朋友和为自己去谋私利吗？,3
争取早日把节目排练好，她放弃了去北戴河休养的机会，和编导李仁顺同志一起，每天下午顶着似火的骄阳到排练场，一直练到六、七点钟才回家。,3
显然正是逃避世界舆论关于美国支持日益跋扈的拉丁美洲反动军人集团的指责，在拉丁美洲以“争取进步联盟”来招摇撞骗的肯尼迪政府才不得不一度作出中断它同秘鲁的关系的虚伪姿态。,3
不但如此，大家都知道，正是建立西德战争工业潜力和使西德经济适应北大西洋集团战争计划的目的，法国政府才坚持实行所谓“舒曼计划”。,3
他正是消灭生活中的落后现象以推动社会的前进，才去在普通人民中寻求一切先进的、积极的力量，而不只是替自己的作品物色“理想”的英雄。,3
尽早解除病人的痛苦，巴基斯坦朋友连夜到十几公里外的县城取药，直到病人服完药以后才回家休息。,3
我们发展生产的目的是改善人民的生活，因此我们在发展生产的基础上，要逐步改善人民的生活；人民的生活有了改善，人民生产的劲头才会更大。,3
对这一切，杨四郎却无动于中……所以这种伦理之爱，也不过是一件虚假的外衣，难道一个儿子可以置母亲的生死于不顾，只见她一面，才值得“痛断肝肠”吗？,3
我们民族的英雄并不是给后人留个美名才去牺牲的，但后人淡忘了他们则意味着一个民族精神的弱化。,3
这位科长和他的一位科员和别的单位展开竞赛，正在辛勤地统计大字报的数字，时刻惦念着处理的指标如何达到80%以上，才不致于落在别人后边。,3
他们二人谋求积极的结果，曾在十月八日提出了一项建议，这项建议只有那些不惜以任何代价阻止朝鲜停战实现的人们才会加以拒绝。,3
不被人发现，只有趁天未亮之前出发，天黑后才回家。,3
然而，钟某拒不认罪，辩称自己只是学习才下载了公司的文件和图纸，而且这种行为并没有给公司带来损失，不构成犯罪。,3
只有那些从来就不尊重英国的利益而一味追求自己的利益的人，只有实现自己的目的不惜使我们国家破产、使英联邦四分五裂的人，才会提出其他的建议。,3
马立克指出，就这种原因，我才以安全理事会主席的资格，根据完全合法的理由，打断了美国代表的话，因为这不仅不合乎规则，而且在形式上是无耻的，在内容上是气势汹汹的。,3
哪个人的思想不是吃饭才做工，做工吃饭。,3
王为民自己起初完成找狼、养狼的任务，经历了多次失败，直到他在从法国回中国的飞机上偶然看到了一部用真狼拍摄的纪录片《Wolf》，联系到了加拿大著名驯兽师安德鲁·辛普森，才使这一困难得到化解。,3
我们坚信世界工联是进一步争取步骤才召开这次理事会会议的。,3
常下去看看，这是人民的利益，实践我们的宗旨，展示我们的才华，实现我们的抱负的需要。,3
争取时间，又急忙摸黑赶回到放映点，马上点起油灯，绘制幻灯片，编写山歌进行宣传，直到放映完电影才吃饭。,3
汪精卫打着“和平救国”的旗号叛国投敌，他会一天二十四小时相信自己是“救国救民”，所以才写得出那样的诗。,3
这天夜里，张定荣整理第二天等用的一份资料，一直忙到凌晨三点才回宿舍。,3
这件事，美国有人指责斯奈德，可他却毫不在乎地说，只要苏联肯捐钱，他才不管他们有什么动机呢。,3
建国之后，建立中国电影事业，他放弃了创作十几年，才在1963年重新导演了一部深受群众欢迎的《南海潮》。,3
赶排《红绸舞》，他们自愿牺牲了多少休息时光，每天下班后，从使馆、从机场、从汽车旁赶到排演场，直到走在星光满天的回家路上，才发现还饿着肚子。,3
这一课，他找了几本有关英国文学方面的书参阅备课，在前两天还开夜车到凌晨3点，才写好了讲演提纲。,3
白求恩正是革命的需要，克服了自己对根据地对八路军的不了解，才使自己能够如鱼得水地和他们一起生活一起战斗。,3
又如节约钢材才发展了钢筋混凝土电杆的设计和钢筋混凝土结构在电力工业各方面的应用。,3
