text,label_meaning
有一次阿卜杜·阿齐齐下班到萧国华的宿舍一看，萧国华又回工地去了，于是他转回头立刻返回工地，萧国华把工作作完，他们才一块回宿舍。,2
与新疆队的足协杯比赛，国安队在上半时依然找不到进攻的感觉，下半时才利用定位球机会打开局面。,2
一个多小时后仙游县民警赶来，才制止了这一暴力抗拒海关侦查行径。,2
那天，我们在“东方”咖啡馆坐了许久，艾哈迈德好几次还用店家给他的拨针翻翻烟泥，好让它充分燃烧，烟火将熄，我们才依依不舍地离开。,2
1月31日，中央有关部门和中共石家庄地委出来干预这件事情，购买小汽车的一万五千元才又从北京追了回来。,2
于是他们倒罐过滤，重新化验，绝对放心了才出厂。,2
这样的资本主义竞争一实行全行业公私合营才告结束。,2
一一九五二年第三季度中华全国合作总社粮食经理部派人检查华东区工作时，才发觉这批豆饼不是总社下拨的；但对这批豆饼的来源也不清楚。,2
王福廷首先自报奋勇，其他民夫也跟着王福廷一块儿把弹药连夜转移走，第三天，才从灵石要来民夫配合沁源民夫运到汾西的西村。,2
为此，他多次召开班子会和群众大会，到每家征求意见，绝大多数人都无意见才动工。,2
工人孙殿和的头发、眉毛、胡子都被烧光以后，厂里才买了两套石棉衣。,2
根据当时的协议，很多运营商2003年才会偿还朗讯本金。,2
他全神贯注地做着手术，努力把自己的痛苦忘去，实在熬不下去时，才举起戴着橡皮手套的双手，用双肘顶住腹部，在手术台前稍稍蹲上一两分钟。,2
没有人烟，也没有网络，2013年段里才为他们新建了生产房，职工在院子内种植了百香果、香蕉、木瓜和梅花，清香弥漫，老陈为孤岛起了个新名字：“桃花岛”。,2
新华社记者宋为伟摄香港旅游业寒冰渐融据港媒报道，自去年6月起，访港旅客人数持续下跌，今年7月才出现转机。,2
这时已是下午两点多钟了，有的工人中饭没有吃饱，但他们仍然坚持在缺口处筑成一道坚固的新堤，五点钟才回厂。,2
但苏格兰化学家查尔斯·麦金托斯提出把橡胶和石脑油溶液涂在两层纤维织物之间后，这才发明了有效的防水材料——一种橡胶制品。,2
麓县合作化后，大力兴修了水利，把过去的三万亩水田增加到八万亩，才从缺粮县变成了余粮县。,2
他把大车上的黑泥擦干净，把粪帘子板用铁丝拴好，把铁锨擦得明光净亮，然后又忙着和青年民兵们一同去巡逻，晚上九点才回家吃饭。,2
南海公社炮台大队贫农社员蔡茂胜的妻子，感慨万分地说：结婚二十多年，天天四出打柴；这里造成了林以后，才从打柴生涯中解放出来。,2
看见大成殿外墙上刻着烧制年号的明代红砖，看见窗格上、屋脊上、梁柱上精美繁复的木雕图案，看见几百年前就已有的育贤井至今仍水流潺潺的时候，我才体会到这座文庙的不凡来。,2
苏联在一九二二年以前，财政赤字依靠发行通货来弥补，引起币值的大大跌落，一九二二年，才具备了发行公债的条件，开始发行公债。,2
分区工作组检查时，才发现一个互助组也没有，有的只组织了半天就垮了台。,2
西汉后期，董仲舒所鼓吹的孔孟之道才在封建社会意识形态中占了统治地位。,2
当时，周围没有人，他就托着小孩，在齐下巴的冷水里站了一个多钟头，老乡们来了，他才出了水。,2
一1543年，文艺复兴时期，哥白尼才在观测与计算基础上，提出了日心说，解决了太阳系的结构。,2
九月八日夜晚，小吴看过了毛主席接见红卫兵的电影，又同当年的红卫兵战友、现在的党委副书记荣泳霖一道，总结深入批邓的经验，次日凌晨才休息。,2
先头部队连续“摸掉”3个岗哨，进到敌人营部时，守兵才发觉江面有异。,2
她在病人身边守候了六天六夜，伤势好转才回家。,2
相当于我国明代末叶时才又铸造“宽永通宝”，仍称之为“宝”。,2
60多岁的符德昌老人，面对一件件斗笠艺术品，仍将信将疑，凑到斗笠前瞧一瞧，摸一摸，才叹服得点头赞许。,2
原来，当时的录取通知由邮递员连同报纸一同送到了一村干部家中，该村干部随手将卷着通知书的报纸扔进了抽屉，今年他清理抽屉时，才发现报纸里还裹着一张录取通知书。,2
天津局负责人去检查，才发现这种阳奉阴违的现象，严令贯彻推行苏联先进经验，并决定处分这个工程师。,2
二十世纪三十年代老罗斯福担任总统时，由于古巴人民的不断反对，美国才同古巴缔结“美古友好条约”以代替“普拉特修正案”，但是在条约中还是规定由美国继续霸占关塔那摩的基地。,2
一九四七年年中，中国人民解放军才反攻，一下子就把蒋介石集团消灭了。,2
孩子出生10来天后，黄斌才匆匆赶回湖北去看望妻子。,2
中午，这些受难者才在亲属的照顾下，怀着感激的心情，告别了自己的救命恩人。,2
由于首都布鲁塞尔的特殊性，1988年，三个地区的划分才告完毕。,2
解放后，我们才又聚首北京——人民共和国的首都。,2
然而，众游客在下午二时以前赶回“国华”轮后，轮船却迟迟不动，一下午六时许，“国华”轮才准备启航。,2
此后，张津京在国家队一闷6年，1995年世界锦标赛，教练才决意试用他参加团体赛。,2
南海公社炮台大队贫农社员蔡茂胜的妻子，感慨万分地说：结婚二十多年，天天四出打柴；这里造成了林以后，才从打柴生涯中解放出来。,2
最后合并事宜基本上是铁板钉钉了，才向新闻界透了风。,2
傍晚公共食堂的炊事员送来了晚饭，大家才停下镰刀、扮桶，擦一擦满身湿透的汗水，就在田边的草棚下吃起晚饭来。,2
它们的主子总是要使唤这些仆从，完全山穷水尽、走投无路的时候，才不得不离开柬埔寨或者被消灭。,2
当晚即与县委县政府一班人研究扶贫措施，凌晨3点多才休息。,2
他们为日商生产的柴油机曲轴合格率只有25%时，才从日商口中得知，失败的原因仅仅是由于翻砂铸件没有采用镇江铸造焦。,2
2008年，在中国科学院力学所国家微重力实验室胡文瑞院士的推动下，空间引力波探测工作组成立，引力波的中国研究才再启征程。,2
宗政府每年往返迁移以及原西藏地方政府每年从门隅地区征收的粮食、药材和水果，勒村人民都担负运输任务，1951年印军侵入达旺迫走原西藏地方的行政人员后才停止。,2
用盐腌过后，在秋阳的晾晒下，它们的小小身躯黑得发亮，在秋风中悠悠地荡来荡去，彻底风干后，才从院子里把它们收回，留着冬天享用。,2
第二天晚上11时左右，迎来了可可西里管理局的才嘎局长和副局长罗延海带来的接应队伍。,2
之后，裁判又喊了二三次让他离场，王滨生依然故我，毫不理睬，裁判用广播驱逐王滨生下场，王滨生才不情愿地离开冰场。,2
我所在的高等学校发见胡风集团分子贾植芳的时候，我才大吃一惊。,2
广大社员都满意了，才作为社员大会决议，交管理委员会贯彻执行。,2
上海申花队最后几分钟，才利用对方防守失误而得分，主场2∶0胜深圳队。,2
这位干部很受感动，不仅没有回去看孩子，还到车间参加劳动，晚上十点多钟才回家。,2
最近，才决定了在今明两年内，陆续增设七个科学研究机构，来分别进行深入的研究，借以解决地质工作中有关生产实践方面的科学技术问题。,2
一十九世纪下半期，中缅两国先后遭受帝国主义的侵略，这种传统的友好关系才受到损害。,2
他就这么半睡半醒地躺着，躺着，天黑了，有几个老乡，从森林里悄悄回到村里来，才发现他。,2
1884年中俄双方签订了《中俄续勘喀什噶尔界约》，规定自乌孜别里山口起“俄国界线转往西南，中国界线一直往南”，才使中国帕米尔地区的大片领土被沙俄割占。,2
会议从上午九时开始，下午一点一刻才休会。,2
由于省、地、县有关部门互相扯皮，1978年10月，树脂厂才基本建成，并下达了准备试车的命令。,2
三十年前的五四运动，中国才出现了一股光明，中国人经过俄国人的介绍，找到了马克思列宁主义。,2
但是解放以后，特别是在农业生产合作社发展以后，才在共产党和人民政府的指导之下，在一部分地方开始了有系统的水土保持工作，并收到了显著的效果。,2
凌晨两点钟，骑兵通信员和他们回到了下堡，小平同志才如释重负，问过他们情况后，亲自把他们安顿在机要室的炕上休息。,2
在这场球赛中，双方都打得很出色，曾经十一次打成平局，最后波兰“近卫军”队才以三分之差败给了浙江队。,2
对方接过烟点燃，连吸几口，烟雾在黧黑的脸上盘盘绕绕才回答我的问话，还过得去，就是很累人。,2
我们在一个削绝地带发觉了几个坑道口的时候，才停了下来。,2
我一九三八年在湖南办报纸，才从田汉师的口中知道，夏衍就是沈端先、黄子布。,2
村里人对这事不满意了好几年，去年八月才又翻起来。,2
我等了三个钟头，最后才大声向解释代表说‘我要回国’，不料被在场的美方人员阻止，印度主席也没有听清楚我的话，便把我带到另一个地方单独看管起来。,2
辽宁省的滩涂养虾起步较晚，1979年以后才在各级财政和农业银行的资金扶持下迅速发展起来。,2
这6名监督员认真负责，常常是早晨6点开磅收购时就到，晚上最后一个粮农离去时才回家休息。,2
中国共产党领导人民建立了新中国，政权的性质才发生了根本变化。,2
当天上午，黎真主党武装组织向以色列北部地区的两个犹太人移民点发射了40枚喀秋莎火箭，炸死、炸伤各1名以色列士兵，同时造成16名以移民受伤，下午，黎以双方冲突才停止。,2
九月二十八日省商业厅检查工作的同志提出意见，他们才在二十九日执行。,2
你胡兰姐姐十三岁那年参加革命，我当时也认为她小，十四岁她当了妇救会干事，干得满不错，牺牲时才十五岁，比你还小呀！,2
他的飞机再也不能操纵的时候，他才决定跳伞。,2
中午，悼念的人们才从八宝山陆陆续续离去。,2
原来没意识到，结婚生小孩后，才体会到户口的重要性。,2
大学生科技协会成立，我们才发现，科研其实举手可为。,2
接着，她又给大娘倒开水，听说大娘还没吃饭，又给大娘买来了饭，安排大娘在自己床铺上睡好，她才下班休息。,2
我们继续给她指出，那个所谓“红卫兵”的组织对厂内走资本主义道路当权派是明斗暗保，他们一直把那些人保护在地下室里，“红卫队”哪儿也找不到，夺权的时候，才从所谓“红卫兵”总部的地下室里揪了出来。,2
其他当天没赛事的3人则痛痛快快地在长城上“浪费”了整个下午，傍晚才余兴未尽地返回酒店。,2
总之，世界各国加强联合，使苏联在阿富汗问题上遭到的困难越来越大，碰得头破血流，那时，才会出现真正的、有效的政治解决的条件。,2
在党委正副书记带动下，全体党委成员立即分片、走点，星夜传达，深夜两点钟才传达完，使上级指示立即得到贯彻执行。,2
今年四月，他被同学们推选为全公社红小兵代表，参加公社的共青团的代表大会时，大家才了解到他的这些事迹。,2
陆天明不讳言自己只上到高中一年级就中断了学业，没有读过大学，以后的几十年，一直阴差阳错地没能再圆读书的梦，前年才在鲁迅文学院拿到了研究生班的结业证书和文凭。,2
胜利后，祖母才又吃上了咸鱼。,2
1929年夏秋之交，在上海闸北区的一次支部会上，洪灵菲才告诉我们，说党中央已经决定，要党员作家和党外革命作家停止论争，“共同对敌”。,2
从10月底到12月，深秋与初冬的冷热交替着，过了12月初，寒冷的气候才会真正降临，这时成都每天的气温普遍在10摄氏度以下，人们都穿上了秋裤。,2
我们要指出哲学对象的科学内容（不简单是研究对象只一个），也必须采取历史的态度，例如在古代和中世纪，哲学研究的对象和内容还是无所不包的，资本主义开始萌芽时，许多科学才从哲学的领域中分离出来。,2
他伤心地抽泣，嘴唇颤动着，发出“永远记住这个教训”的微弱的声音时，一种纯然快乐的情绪才在他那狭长的脸上表露出来。,2
可是，我却因转机延误和时差，北京时间7日晨才回来，未能与他再见一面。,2
家庭原是贫农成分，解放后家里才分得耕地十一亩，竹林七分。,2
经过七次修改的280型高扬程内燃水泵制成后，也拿到长征公社和平大队作了两个多月的排灌试验，社员公认它效率高，容易操作以后，才在去年年底成批生产。,2
他从林县参观回来，一连忙了几天，昨个一天又开了那么多会，深夜才回屋，他太劳累了，别惊动他，让他多睡一会吧！,2
2011年9月，首尔才又重启“女性专用车厢”，并在地铁2号线试运行。,2
下班了，才叫车间主任带李加贵到一家私人医院敷了点药。,2
当天下午北京时间六点钟，他们才回到了拔海八千五百米的“突击营地”。,2
王经伟走村串户进行技术指导，山上蒸腾的暑气和毒气使他身上布满红斑，住进医院才“休息”几天。,2
接连四个半月索特赛岛升到一百六十九米，1965年5月才停止活动。,2
室内数十名军警往来我们临时集中营——客厅及吴老房间里，不少的便衣特务及军警屡次搜索各房间，廿八日晨十时顷，孙元良才到来，与吴老面谈，照他的公事再述一遍。,2
那天，她去省作协开会，股骨摔断了，因为没有知觉，她还坐着开了半天会，中午，妹妹才发现，她的左膝肿得像一个篮球了。,2
分三期施工建设的长江三峡工程，2009年三峡水库蓄水175米后，抬高的长江水位才会淹没一部分三峡景观，而同时又将在库区形成一批新景点。,2
一床被面，洗破了才同意换下。,2
就是这样一位被客户列为“合同特殊条款”（让其参与项目）的高级技工，今年，每月收入才刚刚迈过3000元的门槛。,2
一五五八年，才占领了马尔代夫。,2
当天下午，他就跑去和青年同志住在一起，正月初三才回家。,2
就这样，她一个一个地问了一遍，没有一个小组表示同意才不得不罢休。,2
休息时，灯亮了，我才发现在这个金碧辉煌的典型古罗马剧场里，竟坐满了几百个观众。,2
现代的花样滑冰运动远在清末就已传入我国，但1953年才举行了第一届全国性比赛。,2
就这样钢筋又被拉了回去，除锈合格后才使用。,2
下涨村退伍军人郭于庆因家境贫困，51岁才娶上媳妇。,2
但是，1985年冬，因为工作考察，他才如愿踏上了这块红色土地。,2
也有一些厂矿的劳动条件不安全，工人建议做一些起码的改善，领导上也不注意，不解决，事故发生，这才加以处理。,2
他马上为这个伤员动手术，深夜十二点钟才吃饭。,2
生意萧条了几年，近年复古成了潮流，黑胶唱片的记忆才又被人们唤醒。,2
5月5日凌晨您的心脏停止了跳动，它才在濛濛细雨中挣扎着绽出一朵瘦弱的花蕾，那从花蕾上一滴滴往下滴着的雨水，像是它也在哭泣着为您送行。,2
前后共收到四封这样的信，我都没回，那份免费的《时代》却三个多月后才停寄。,2
儿子帅帅会叫爸爸妈妈了，她才和丈夫回去看了一次。,2
但现在军队的态度不够明朗，今天凌晨，军方才发表公报，只是简单地声明军队“不插手”这一危机。,2
后来他们在山西五台山、太行山、阴山、吕梁山，还有燕山等广大范围内进行踏勘，一二○○○年五月才取得重大进展，找到了大洋地壳残片的各种典型岩石类型。,2
1959年北京新站投入使用，前门东站才停止运营。,2
今年麦收前，许多镇干部早晨5时下村，帮助落实蔬菜种植计划，晚上6时又下村办技术讲座，夜里11时才回镇休息。,2
去年12月，他在中医院内科住院治疗高血压，血压指标正常才出院回家。,2
这两种思想的斗争持续了将近一年的时间，学习了党的八届八中全会文件之后，在提高了认识的基础上，通过具体的、细致的研究工作，批判地学习已有的经验，才作出了处理断层的新方案。,2
该书中文第一册出版于1983年，1994年才出齐，坊间少有整套留存。,2
太平洋事变之后，日机才减弱了轰炸重庆的力量，但是，从1939到1941的三年之间，日军对重庆轰炸的疯狂和残酷程度，都是世界战争史上所没有过的。,2
后来，单位临时解散，蒲世明被分到甘肃，1977年才回到重新组建的设计所。,2
尽管只有90公里的路程，但一下午1点多，近30人的演出队伍才到达目的地。,2
深夜人们才依依不舍地离开招待会。,2
一天我帮助妻子搬腾衣服时，才发现衣服真是多得没处放了。,2
据报道，从月初以来，泰国当局已就边境冲突4次向老挝当局递交了备忘录，昨天老挝驻泰国大使坎潘·辛玛拉冯才向泰国官员保证，将采取措施防止再发生边境事件。,2
我们在帐篷中，饱尝了暴雨袭来时慑人心魄的惊险，领略了气候乖戾多变、茫茫荒原中跋涉的艰辛……第三次回到西宁时，才和郑杰有了相谈的机会。,2
前段日子读到一则新闻报道，才发现并非都是如此。,2
中国的高铁发展成就令人惊叹，我原来以为日本的铁路技术比较发达，后来坐上了中国制造的高铁才发现，中国高铁不仅速度快、准点率高，而且价格也很亲民，非常舒适。,2
1895年，法国才以武力强占了马达加斯加，第二年把它宣布为殖民地。,2
12点，妈妈才可以忙完。,2
宋庆龄不愿离开她的同事，敌人占领机场前6小时才在大伙的劝说下乘飞机去重庆。,2
小姨告诉我，表哥周一到周五每天6点钟就出门去学校参加早自习，一晚上10点上完晚自习才回家。,2
但后来，它的总谱在苏联大剧院图书馆一次火灾中烧毁，因而中断了演出，去年才在莫斯科的一个书库中偶然发现了乐谱手稿的残本。,2
前年，当武汉受洪水威胁，大家都忙着抢救，他亲眼看到了这幕惊心动魄同洪水斗争的紧张情景和许多英雄模范的英勇行为，这时候他才体会到群众的伟大和个人的渺小，并深信祖国的前途是光明的。,2
中国1980年9月才举行首届全国柔道锦标赛，但由于柔道有许多动作与中国式摔跤大同小异，因此发展很快。,2
老于一个工点一个工点地检查着职工们的节日生活，查看炊事卫生条件，询问加班人员的伙食安排，十点多才从那赤台往回赶。,2
雨果在被迫逃亡时，住在翟尔赛岛，后来迁居盖纳赛，第二帝国颠覆后才回到祖国。,2
在议会中赞成和反对两派长达两个多月的激烈斗争过程中，这一法案遭到了反对派占多数的参议院两次否决；12月18日，社会党议员居优势的国民议会才予以三读通过。,2
象马克思说过的要让敌人更加强壮起来，自己则再三往后退却，无路可退了，才在罗陀斯岛上跳跃；粉碎了敌人，再在玫瑰园里庆功。,2
可是实际上一九四九年十二月他才入狱。,2
比如，里根原来不敢乘飞机，第一次竞选加利福尼亚州州长时才不再胆怯。,2
直升机先运走了重病号，一27日中午1时，我们才回到普吉岛吃了一顿饭，这20多个小时里，游客就靠互相分享随身剩余的饼干充饥。,2
一实行公社化发动群众大规模治涝之后，这个情况才发生变化。,2
岸上人民的欢呼声汽艇看不见时才停止。,2
怀远县地处淮河边，历来洪涝灾害频繁，1979年才不吃返销粮。,2
上海万余学生代表冒雨在逸园举行欢迎大会，志愿军报告完毕，许多学生才发觉房子漏雨，自己身上给雨湿透了。,2
市委亲自抓住这项工作之后，才初步扭转局面。,2
此后双方就一遍遍地重复这种千钧一发的场面，江苏队21∶20第八次拿到赛点，浙江队才似乎不堪重负，一次快攻出界结束了比赛，无奈地看着眼前欣喜若狂的江苏队。,2
人类的智能是物质运动的一种特定形式，长期以来，人们就梦想着把这种智能赋予机器，让它能够更好地为人类服务，然而这个美好的愿望1946年出现电子计算机之后才变成现实。,2
1870年、1920年和1948年即美国建国94年、144年和172年之后，黑人、妇女和印第安人才在法律上获得选举权。,2
抗战胜利后，盛成去了国外，从此再没有与徐悲鸿见面的机会，1978年底，盛成才又回到祖国定居。,2
1972年尼克松总统访华后，中美关系逐步改善，一面五星红旗给张教授带来的灾难才告结束。,2
1995年，她才在组织和同志的关心和催促下，做了子宫切除手术。,2
2月底，涉案的第三方支付平台才向厦门公安机关反馈了涉案账户、资金流向等信息。,2
我们访问这座城市时，才修复了百分之六十。,2
今年3月份开始，欧元对美元的比价才呈现出强劲的上升势头。,2
1991年法国军队的最后一辆坦克撤出，弗莱堡才不再受法国军事管制。,2
以今年5月份我国出口出现负增长为例，对日本出口的急剧下降是一个主要原因，然而，日元的贬值一6月份才发生。,2
一棍二棍打下去，本该结果那妖精的性命，但由于举棍无力，使妖精脱命升空，三棍才“断了妖怪的灵光”。,2
他十九岁起就在沈阳、唐山等地做小工，受着工头的封建压迫与剥削，二十六岁才回家。,2
三支“钢铁”足球队，以首钢建队为最早，但足下道路不平坦，去年秋天才从乙级决赛出线，晋升甲级B组。,2
临考的前几天，他才从抗洪现场返回校园，途中却因车祸身负重伤。,2
可是女儿一直忙于工作，没有时间与爸爸多相处，爸爸70岁时，她才发现自己从来没有和爸爸一起旅游，后来就决定了要跟爸爸出游一次。,2
我们起草总文件的小组委员会应于上午九点开会，可是我们得等戈登夫人，她一十点过了几分才到会。,2
晚上十点半左右，岸信介才在警察森严的护送下，乘着小汽车从国会大厦后门逃回他的家里去。,2
他们很多人是在上班之前来到这里，把自行车一放，把外衣一脱，便打拳练操，或是打打羽毛球，额上微微渗出汗珠，浑身感到温热，这才兴致勃勃、身心愉快地投入一天的工作。,2
但他想到今天会议很重要，一直没有吭声，晚上十点多钟会议开完，他才向常委会请假回家。,2
去年1月，他才又被任命为稷山县委书记。,2
后来，大哥34岁才娶上媳妇。,2
冈比亚人民遭受西方殖民主义数百年统治，1965年2月才取得独立，1970年4月24日宣布成立共和国。,2
拍摄“登天安门城楼”戏的前一天晚上，古月才去拔牙，可医生又下班了，还是古月果断，说一声“我自己拔”，硬是用手当钳拔掉了一颗大牙，在场的人员无不惊叹“毛主席”的勇敢。,2
索非亚在历史上曾被称为“谢尔迪卡”、“斯雷德茨”等，十四世纪才因这一教堂而最后定名。,2
不少的人对这种情况表示过不满的意见，而教育部最近才在想办法、采取一些措施，以致这几年来绝大部分高等学校毕业生只能抱了几本教科书和讲义作为知识的唯一宝库，更无其他自学途径。,2
后来，中国人自己的领袖用明明白白的汉语说：“走共同富裕的道路”，朱依忠才一拍脑袋，心里豁然开朗。,2
比赛最后350米才初见分晓，中国香港队的黄金宝稍稍领先撞线。,2
老贾回忆起祖父和父亲给地主当长工被活活折磨死，弟弟妹妹相继饿死，母亲牵着他到处流浪要饭，毛主席、共产党领导的八路军解放了他的家乡，才丢掉要饭棍，拿起枪杆子，参加了革命队伍。,2
今年6月中旬，南昌市东湖区人民法院才作出判处陈志坤有期徒刑三年、缓刑三年的判决。,2
他咬紧牙关，顽强战斗，把稻草全部扒光才从房顶上跳下来。,2
共产党员桑甫在接线时，一发炮弹正落在他身旁，泥土盖满了全身，他专心于完成任务，头上被弹片擦破了还不知道，完成任务回来才发觉。,2
尽管改革开放的风也吹进了村民的心扉，但那大山的禁锢实在太顽固了，90年代的第四个年头，人均年收入才300多元。,2
1945年2月，我才和冰心大姐初次见面。,2
可为了抢时间，保证内燃机车能够顺利出厂，他日夜加班工作在机车旁，顺利完成所负责的各种管道的修理和制作任务才回家。,2
二十二日，敌人才冒险派了几个营的兵力，胆战心惊地摸进去。,2
一九五三年的第一季度工程进度计划，开工一个半月后的二月十七日才公布。,2
第三天，把灾民们都安置妥当，他们才回到各自的家中，收拾积满淤泥的小窝。,2
华盛顿邮报”在报道这一消息时还指出，10月份的失业统计早已作好，但是由于这数字“具有明显的政治含义”，共和党“政府打算扣住这些数字，下星期二大选之后才发表”。,2
双方谈合作，话友谊，展望中俄边境地区携手发展的美好前景，深夜才告别。,2
2013年寒假，一学生因为毕业论文前期准备不认真，李保国就要求他留在学校，大年三十写完才回家。,2
1983年厂里一场大爆炸，致使15名员工伤残，那时还没有保险，巨额的医药费1997年他才付清，“把半辈子赚的钱都赔进去了”。,2
